event_time,event_phase
2019-09-12T22:27:33Z,1
2019-09-12T22:27:58Z,3
2019-09-12T22:40:01Z,3
2019-09-12T22:42:51Z,1
2019-09-12T22:47:07Z,1
2019-09-12T22:51:22Z,1
2019-09-12T22:51:38Z,3
2019-09-12T22:54:00Z,3
2019-09-12T22:54:27Z,2
2019-09-12T22:54:38Z,3
2019-09-12T22:55:34Z,3
2019-09-12T22:55:39Z,1
2019-09-12T22:57:12Z,3
2019-09-12T22:58:44Z,1
2019-09-12T22:59:16Z,1
2019-09-12T23:00:01Z,1
2019-09-12T23:00:53Z,3
2019-09-12T23:01:17Z,1
2019-09-12T23:02:00Z,1
2019-09-12T23:04:14Z,1
2019-09-12T23:07:44Z,1
2019-09-12T23:08:13Z,1
2019-09-12T23:08:18Z,3
2019-09-12T23:08:46Z,3
2019-09-12T23:09:05Z,1
2019-09-12T23:16:55Z,3
2019-09-12T23:18:27Z,2
2019-09-12T23:23:08Z,1
2019-09-12T23:38:46Z,2
2019-09-12T23:39:07Z,1
2019-09-12T23:39:15Z,3
2019-09-12T23:39:23Z,2
2019-09-12T23:40:17Z,2
2019-09-12T23:41:55Z,3
2019-09-12T23:42:24Z,3
2019-09-12T23:46:56Z,2
2019-09-12T23:47:29Z,3
2019-09-12T23:48:35Z,2
2019-09-12T23:51:16Z,3
2019-09-12T23:54:02Z,3
2019-09-12T23:56:47Z,3
2019-09-12T23:59:49Z,3
2019-09-13T00:01:05Z,3
2019-09-13T00:04:43Z,3
2019-09-13T00:05:26Z,3
2019-09-13T00:06:27Z,3
2019-09-13T00:07:19Z,3
2019-09-13T00:12:49Z,2
2019-09-13T00:37:05Z,3
2019-09-13T00:37:45Z,3
2019-09-13T00:41:27Z,3
2019-09-13T00:45:05Z,3
2019-09-13T00:49:07Z,3
2019-09-13T00:52:23Z,3
2019-09-13T01:00:10Z,3
2019-09-13T01:01:34Z,3
2019-09-13T01:02:10Z,3
2019-09-13T01:04:48Z,3
2019-09-13T01:10:28Z,3
2019-09-13T01:12:31Z,3
2019-09-13T01:22:25Z,3
2019-09-13T01:26:43Z,2
2019-09-13T01:29:03Z,3
2019-09-13T01:33:27Z,3
2019-09-13T01:41:39Z,2
2019-09-13T01:41:39Z,3
2019-09-13T01:42:40Z,3
2019-09-13T01:44:39Z,3
2019-09-13T01:46:03Z,3
2019-09-13T01:48:06Z,3
2019-09-13T01:51:43Z,3
2019-09-13T01:52:09Z,3
2019-09-13T01:55:45Z,3
2019-09-13T01:56:42Z,3
2019-09-13T02:01:40Z,3
2019-09-13T02:03:48Z,1
2019-09-13T02:07:23Z,2
2019-09-13T02:11:29Z,3
2019-09-13T02:13:22Z,3
2019-09-13T02:13:56Z,3
2019-09-13T02:14:49Z,3
2019-09-13T02:15:45Z,3
2019-09-13T02:16:17Z,1
2019-09-13T02:16:55Z,3
2019-09-13T02:46:37Z,3
2019-09-13T02:51:15Z,3
2019-09-13T02:52:52Z,3
2019-09-13T02:53:44Z,3
2019-09-13T02:54:31Z,3
2019-09-13T02:58:43Z,3
2019-09-13T03:06:55Z,3
2019-09-13T03:13:27Z,3
2019-09-13T03:15:51Z,3
2019-09-13T03:18:39Z,3
2019-09-13T03:19:42Z,3
2019-09-13T03:28:08Z,3
2019-09-13T03:30:00Z,3
2019-09-13T03:30:43Z,3
2019-09-13T03:31:28Z,3
2019-09-13T03:33:55Z,3
2019-09-13T03:35:05Z,2
2019-09-13T03:36:10Z,3
2019-09-13T03:38:33Z,3
2019-09-13T03:41:51Z,3
2019-09-13T03:46:20Z,1
2019-09-13T03:49:45Z,3
2019-09-13T03:55:13Z,3
2019-09-13T03:58:46Z,3
2019-09-13T04:02:13Z,3
2019-09-13T04:02:19Z,2
2019-09-13T04:03:02Z,3
2019-09-13T04:04:37Z,3
2019-09-13T04:05:19Z,3
2019-09-13T04:06:25Z,3
2019-09-13T04:07:25Z,3
2019-09-13T04:09:21Z,3
2019-09-13T04:13:37Z,3
2019-09-13T04:16:12Z,3
2019-09-13T04:18:48Z,3
2019-09-13T04:21:00Z,3
2019-09-13T04:21:55Z,3
2019-09-13T04:23:13Z,3
2019-09-13T04:24:07Z,3
2019-09-13T04:26:01Z,3
2019-09-13T04:27:25Z,3
2019-09-13T04:57:45Z,3
2019-09-13T04:59:01Z,3
2019-09-13T04:59:51Z,3
2019-09-13T05:03:01Z,3
2019-09-13T05:03:49Z,3
2019-09-13T05:04:20Z,3
2019-09-13T05:05:01Z,3
2019-09-13T05:11:33Z,3
2019-09-13T05:17:34Z,3
2019-09-13T05:21:28Z,1
2019-09-13T05:24:05Z,3
2019-09-13T05:26:42Z,3
2019-09-13T05:29:26Z,2
2019-09-13T05:31:20Z,3
2019-09-13T05:31:51Z,3
2019-09-13T05:36:54Z,3
2019-09-13T05:39:29Z,3
2019-09-13T05:41:38Z,3
2019-09-13T05:45:28Z,3
2019-09-13T05:49:52Z,3
2019-09-13T05:50:41Z,3
2019-09-13T05:51:22Z,3
2019-09-13T05:54:55Z,3
2019-09-13T05:58:31Z,2
2019-09-13T06:04:26Z,3
2019-09-13T06:07:49Z,3
2019-09-13T06:08:33Z,3
2019-09-13T06:09:34Z,3
2019-09-13T06:11:22Z,3
2019-09-13T06:13:36Z,3
2019-09-13T06:14:42Z,3
2019-09-13T06:17:20Z,3
2019-09-13T06:21:41Z,3
2019-09-13T06:23:03Z,3
2019-09-13T06:26:22Z,3
2019-09-13T06:34:26Z,3
2019-09-13T06:37:02Z,3
2019-09-13T06:38:42Z,3
2019-09-13T07:11:00Z,3
2019-09-13T07:12:50Z,3
2019-09-13T07:13:49Z,3
2019-09-13T07:17:21Z,3
2019-09-13T07:19:06Z,3
2019-09-13T07:21:17Z,3
2019-09-13T07:22:41Z,3
2019-09-13T07:22:58Z,1
2019-09-13T07:25:00Z,2
2019-09-13T07:26:35Z,3
2019-09-13T07:27:25Z,3
2019-09-13T07:31:17Z,3
2019-09-13T07:34:00Z,1
2019-09-13T07:45:09Z,2
2019-09-13T07:46:02Z,3
2019-09-13T07:47:13Z,3
2019-09-13T07:48:35Z,3
2019-09-13T07:49:43Z,3
2019-09-13T07:50:36Z,3
2019-09-13T07:51:30Z,3
2019-09-13T07:52:36Z,3
2019-09-13T07:53:49Z,3
2019-09-13T07:55:09Z,3
2019-09-13T07:58:42Z,3
2019-09-13T07:59:44Z,3
2019-09-13T08:00:18Z,3
2019-09-13T08:01:07Z,3
2019-09-13T08:01:39Z,3
2019-09-13T08:02:09Z,3
2019-09-13T08:02:31Z,1
2019-09-13T08:03:53Z,3
2019-09-13T08:05:22Z,3
2019-09-13T08:05:50Z,3
2019-09-13T08:07:05Z,2
2019-09-13T08:08:12Z,3
2019-09-13T08:09:18Z,3
2019-09-13T08:10:07Z,3
2019-09-13T08:10:31Z,3
2019-09-13T08:11:00Z,3
2019-09-13T08:11:57Z,3
2019-09-13T08:12:40Z,3
2019-09-13T08:13:14Z,3
2019-09-13T08:19:31Z,3
2019-09-13T08:21:06Z,3
2019-09-13T08:24:27Z,3
2019-09-13T08:36:54Z,1
2019-09-13T08:38:43Z,3
2019-09-13T08:40:22Z,2
2019-09-13T08:45:56Z,2
2019-09-13T08:51:01Z,2
2019-09-13T08:52:09Z,3
2019-09-13T08:53:33Z,2
2019-09-13T08:57:54Z,2
2019-09-13T09:03:41Z,2
2019-09-13T09:04:19Z,2
2019-09-13T09:08:50Z,2
2019-09-13T09:12:30Z,3
2019-09-13T09:13:54Z,2
2019-09-13T09:14:25Z,1
2019-09-13T09:15:05Z,2
2019-09-13T09:15:12Z,1
2019-09-13T09:16:28Z,1
2019-09-13T09:16:52Z,2
2019-09-13T09:17:03Z,1
2019-09-13T09:18:05Z,1
2019-09-13T09:18:21Z,2
2019-09-13T09:21:24Z,2
2019-09-13T09:22:01Z,2
2019-09-13T09:23:57Z,2
2019-09-13T09:40:27Z,1
2019-09-13T09:40:50Z,3
2019-09-13T09:42:57Z,3
2019-09-13T09:43:40Z,3
2019-09-13T09:43:53Z,1
2019-09-13T09:44:11Z,3
2019-09-13T09:45:40Z,3
2019-09-13T09:46:38Z,3
2019-09-13T09:47:52Z,3
2019-09-13T09:49:06Z,3
2019-09-13T09:50:20Z,3
2019-09-13T09:51:35Z,3
2019-09-13T09:52:04Z,3
2019-09-13T09:52:34Z,1
2019-09-13T09:53:41Z,3
2019-09-13T09:54:05Z,3
2019-09-13T09:55:52Z,3
2019-09-13T09:56:06Z,1
2019-09-13T09:56:37Z,3
2019-09-13T09:57:52Z,3
2019-09-13T10:00:01Z,3
2019-09-13T10:04:23Z,3
2019-09-13T10:06:54Z,3
2019-09-13T10:09:19Z,3
2019-09-13T10:09:52Z,3
2019-09-13T10:12:43Z,3
2019-09-13T10:16:45Z,1
2019-09-13T10:16:47Z,3
2019-09-13T10:18:54Z,3
2019-09-13T10:19:29Z,3
2019-09-13T10:19:58Z,3
2019-09-13T10:22:03Z,3
2019-09-13T10:23:27Z,1
2019-09-13T10:33:23Z,2
2019-09-13T10:45:19Z,1
2019-09-13T10:53:16Z,1
2019-09-13T11:02:32Z,2
2019-09-13T11:02:44Z,3
2019-09-13T11:03:32Z,2
2019-09-13T11:35:24Z,2
2019-09-13T12:08:34Z,1
2019-09-13T12:11:58Z,2
2019-09-13T12:14:02Z,2
2019-09-13T12:14:42Z,2
2019-09-13T12:38:15Z,2
2019-09-13T12:39:30Z,2
2019-09-13T12:40:28Z,2
2019-09-13T12:43:45Z,2
2019-09-13T12:47:48Z,2
2019-09-13T12:49:16Z,2
2019-09-13T12:52:01Z,2
2019-09-13T12:55:04Z,2
2019-09-13T12:56:17Z,2
2019-09-13T12:58:53Z,1
2019-09-13T13:00:08Z,2
2019-09-13T13:03:17Z,2
2019-09-13T13:05:37Z,2
2019-09-13T13:07:57Z,2
2019-09-13T13:10:04Z,2
2019-09-13T13:12:16Z,3
2019-09-13T13:12:38Z,2
2019-09-13T13:14:58Z,2
2019-09-13T13:17:18Z,2
2019-09-13T13:19:38Z,2
2019-09-13T13:21:58Z,2
2019-09-13T13:24:18Z,2
2019-09-13T13:26:38Z,2
2019-09-13T13:28:58Z,2
2019-09-13T13:29:43Z,1
2019-09-13T13:31:18Z,2
2019-09-13T13:33:38Z,2
2019-09-13T13:35:58Z,2
2019-09-13T13:38:18Z,2
2019-09-13T13:40:38Z,2
2019-09-13T13:42:59Z,2
2019-09-13T13:45:19Z,2
2019-09-13T13:46:32Z,2
2019-09-13T13:47:39Z,2
2019-09-13T13:49:59Z,2
2019-09-13T13:52:19Z,2
2019-09-13T13:54:39Z,2
2019-09-13T13:56:59Z,2
2019-09-13T13:59:19Z,2
2019-09-13T14:01:39Z,2
2019-09-13T14:03:59Z,2
2019-09-13T14:06:19Z,2
2019-09-13T14:08:39Z,2
2019-09-13T14:10:59Z,2
2019-09-13T14:13:20Z,2
2019-09-13T14:15:40Z,2
2019-09-13T14:18:00Z,2
2019-09-13T14:20:20Z,2
2019-09-13T14:22:40Z,2
2019-09-13T14:25:00Z,2
2019-09-13T14:27:20Z,2
2019-09-13T14:29:40Z,2
2019-09-13T14:35:39Z,2
2019-09-13T14:36:13Z,2
2019-09-13T14:39:17Z,2
2019-09-13T14:44:40Z,1
2019-09-13T14:50:06Z,2
2019-09-13T14:53:12Z,2
2019-09-13T15:20:51Z,3
2019-09-13T15:23:26Z,2
2019-09-13T15:25:32Z,2
2019-09-13T15:26:13Z,2
2019-09-13T15:32:13Z,2
2019-09-13T15:33:13Z,2
2019-09-13T15:34:13Z,2
2019-09-13T15:34:51Z,1
2019-09-13T15:35:13Z,2
2019-09-13T15:36:02Z,2
2019-09-13T15:37:14Z,2
2019-09-13T15:38:14Z,2
2019-09-13T15:44:50Z,3
2019-09-13T15:55:15Z,3
2019-09-13T15:56:02Z,3
2019-09-13T15:59:11Z,1
2019-09-13T15:59:51Z,1
2019-09-13T16:01:00Z,1
2019-09-13T16:06:06Z,1
2019-09-13T16:07:58Z,1
2019-09-13T16:10:21Z,3
2019-09-13T16:14:01Z,1
2019-09-13T16:16:09Z,3
2019-09-13T16:16:25Z,1
2019-09-13T16:17:08Z,1
2019-09-13T16:18:16Z,1
2019-09-13T16:18:32Z,3
2019-09-13T16:19:15Z,1
2019-09-13T16:19:58Z,3
2019-09-13T16:21:30Z,1
2019-09-13T16:22:31Z,1
2019-09-13T16:22:44Z,3
2019-09-13T16:25:18Z,3
2019-09-13T16:26:30Z,3
2019-09-13T16:29:04Z,2
2019-09-13T16:29:37Z,3
2019-09-13T16:31:26Z,2
2019-09-13T16:32:36Z,2
2019-09-13T16:37:26Z,2
2019-09-13T16:40:42Z,3
2019-09-13T16:42:50Z,2
2019-09-13T16:44:13Z,3
2019-09-13T16:44:39Z,3
2019-09-13T16:45:57Z,2
2019-09-13T16:46:35Z,3
2019-09-13T16:48:21Z,1
2019-09-13T16:48:28Z,2
2019-09-13T16:50:31Z,1
2019-09-13T16:52:36Z,2
2019-09-13T16:53:14Z,1
2019-09-13T16:53:25Z,3
2019-09-13T16:54:41Z,3
2019-09-13T16:54:48Z,1
2019-09-13T16:55:35Z,3
2019-09-13T16:55:46Z,2
2019-09-13T16:56:05Z,1
2019-09-13T16:56:50Z,2
2019-09-13T16:57:24Z,3
2019-09-13T16:57:58Z,1
2019-09-13T17:01:01Z,2
2019-09-13T17:01:19Z,3
2019-09-13T17:03:50Z,2
2019-09-13T17:06:10Z,2
2019-09-13T17:07:16Z,3
2019-09-13T17:08:30Z,2
2019-09-13T17:08:44Z,3
2019-09-13T17:10:51Z,2
2019-09-13T17:13:10Z,3
2019-09-13T17:13:11Z,2
2019-09-13T17:15:21Z,3
2019-09-13T17:15:31Z,2
2019-09-13T17:16:28Z,3
2019-09-13T17:17:51Z,2
2019-09-13T17:18:38Z,1
2019-09-13T17:20:11Z,2
2019-09-13T17:22:31Z,2
2019-09-13T17:24:51Z,2
2019-09-13T17:27:11Z,2
2019-09-13T17:29:31Z,2
2019-09-13T17:31:51Z,2
2019-09-13T17:34:11Z,2
2019-09-13T17:36:31Z,2
2019-09-13T17:38:51Z,2
2019-09-13T17:41:11Z,2
2019-09-13T17:43:32Z,2
2019-09-13T17:45:52Z,2
2019-09-13T17:48:12Z,2
2019-09-13T17:50:32Z,2
2019-09-13T17:52:52Z,2
2019-09-13T17:55:12Z,2
2019-09-13T17:57:32Z,2
2019-09-13T17:59:43Z,3
2019-09-13T17:59:52Z,2
2019-09-13T18:02:12Z,2
2019-09-13T18:02:47Z,3
2019-09-13T18:04:32Z,2
2019-09-13T18:06:22Z,3
2019-09-13T18:06:52Z,2
2019-09-13T18:08:13Z,3
2019-09-13T18:09:12Z,2
2019-09-13T18:09:37Z,3
2019-09-13T18:10:07Z,3
2019-09-13T18:11:33Z,2
2019-09-13T18:12:42Z,2
2019-09-13T18:12:55Z,3
2019-09-13T18:13:53Z,2
2019-09-13T18:16:13Z,2
2019-09-13T18:16:23Z,3
2019-09-13T18:18:33Z,2
2019-09-13T18:20:53Z,2
2019-09-13T18:23:05Z,3
2019-09-13T18:23:13Z,2
2019-09-13T18:24:59Z,3
2019-09-13T18:25:33Z,2
2019-09-13T18:27:53Z,2
2019-09-13T18:30:13Z,2
2019-09-13T18:31:53Z,3
2019-09-13T18:35:02Z,3
2019-09-13T18:35:44Z,2
2019-09-13T18:39:22Z,1
2019-09-13T18:51:38Z,2
2019-09-13T18:52:38Z,2
2019-09-13T18:53:29Z,2
2019-09-13T18:54:21Z,3
2019-09-13T19:06:09Z,3
2019-09-13T19:33:45Z,2
2019-09-13T19:39:02Z,3
2019-09-13T20:14:31Z,2
2019-09-13T20:14:31Z,1
2019-09-13T20:16:26Z,1
2019-09-13T20:41:20Z,3
2019-09-13T20:51:31Z,2
2019-09-13T20:51:32Z,3
2019-09-13T20:52:19Z,1
2019-09-13T20:52:45Z,2
2019-09-13T20:53:29Z,1
2019-09-13T20:55:19Z,2
2019-09-13T20:55:37Z,1
2019-09-13T21:24:58Z,3
2019-09-13T21:30:41Z,2
2019-09-13T21:31:41Z,2
2019-09-13T21:38:20Z,1
2019-09-13T21:49:14Z,3
2019-09-13T21:50:40Z,2
2019-09-13T21:58:34Z,2
2019-09-13T22:01:06Z,2
2019-09-13T22:05:29Z,2
2019-09-13T22:05:52Z,3
2019-09-13T22:08:15Z,1
2019-09-13T22:15:58Z,3
2019-09-13T22:23:37Z,1
2019-09-13T22:23:37Z,3
2019-09-13T22:44:27Z,2
2019-09-13T22:46:31Z,2
2019-09-13T22:47:14Z,2
2019-09-13T22:51:14Z,2
2019-09-13T22:52:14Z,2
2019-09-13T22:53:14Z,2
2019-09-13T22:54:14Z,2
2019-09-13T22:55:14Z,2
2019-09-13T22:56:15Z,2
2019-09-13T22:57:15Z,2
2019-09-13T22:58:15Z,2
2019-09-13T22:59:15Z,2
2019-09-13T23:00:44Z,2
2019-09-13T23:02:12Z,2
2019-09-13T23:03:40Z,2
2019-09-13T23:05:08Z,2
2019-09-13T23:06:36Z,2
2019-09-13T23:08:04Z,2
2019-09-13T23:09:32Z,2
2019-09-13T23:11:00Z,2
2019-09-13T23:12:28Z,2
2019-09-13T23:13:56Z,2
2019-09-13T23:14:02Z,3
2019-09-13T23:15:24Z,2
2019-09-13T23:16:52Z,2
2019-09-13T23:18:20Z,2
2019-09-13T23:19:42Z,1
2019-09-13T23:19:48Z,2
2019-09-13T23:22:09Z,2
2019-09-13T23:24:29Z,2
2019-09-13T23:26:49Z,2
2019-09-13T23:27:39Z,2
2019-09-13T23:29:08Z,3
2019-09-13T23:29:09Z,2
2019-09-13T23:31:29Z,2
2019-09-13T23:32:47Z,3
2019-09-13T23:33:50Z,2
2019-09-13T23:36:03Z,3
2019-09-13T23:36:10Z,2
2019-09-13T23:38:30Z,2
2019-09-13T23:39:28Z,3
2019-09-13T23:40:50Z,2
2019-09-13T23:43:10Z,2
2019-09-13T23:45:30Z,2
2019-09-13T23:46:48Z,3
2019-09-13T23:47:50Z,2
2019-09-13T23:48:45Z,3
2019-09-13T23:49:38Z,3
2019-09-13T23:50:10Z,2
2019-09-13T23:50:20Z,3
2019-09-13T23:51:12Z,3
2019-09-13T23:52:23Z,3
2019-09-13T23:54:50Z,3
2019-09-13T23:57:03Z,3
2019-09-14T00:00:16Z,3
2019-09-14T00:26:33Z,3
2019-09-14T00:30:21Z,2
2019-09-14T00:30:50Z,3
2019-09-14T00:31:22Z,2
2019-09-14T00:33:06Z,3
2019-09-14T00:34:25Z,3
2019-09-14T00:35:19Z,3
2019-09-14T00:38:46Z,3
2019-09-14T00:42:34Z,3
2019-09-14T00:51:03Z,2
2019-09-14T00:52:03Z,3
2019-09-14T00:55:17Z,3
2019-09-14T00:57:30Z,3
2019-09-14T01:01:34Z,3
2019-09-14T01:04:29Z,3
2019-09-14T01:08:31Z,3
2019-09-14T01:10:07Z,3
2019-09-14T01:11:03Z,3
2019-09-14T01:11:44Z,3
2019-09-14T01:14:09Z,3
2019-09-14T01:15:17Z,3
2019-09-14T01:15:56Z,3
2019-09-14T01:18:03Z,3
2019-09-14T01:20:38Z,3
2019-09-14T01:27:21Z,3
2019-09-14T01:30:32Z,3
2019-09-14T01:33:15Z,2
2019-09-14T01:36:11Z,3
2019-09-14T01:37:04Z,3
2019-09-14T01:37:55Z,3
2019-09-14T01:38:24Z,3
2019-09-14T01:39:31Z,3
2019-09-14T01:46:41Z,3
2019-09-14T01:47:07Z,3
2019-09-14T01:48:40Z,3
2019-09-14T01:50:08Z,3
2019-09-14T01:50:36Z,3
2019-09-14T01:51:47Z,3
2019-09-14T01:53:23Z,3
2019-09-14T01:57:57Z,3
2019-09-14T02:07:11Z,3
2019-09-14T02:10:05Z,3
2019-09-14T02:12:11Z,3
2019-09-14T02:12:19Z,1
2019-09-14T02:16:27Z,1
2019-09-14T02:22:55Z,2
2019-09-14T02:43:55Z,3
2019-09-14T02:45:14Z,3
2019-09-14T02:51:53Z,3
2019-09-14T02:52:47Z,2
2019-09-14T02:54:41Z,3
2019-09-14T03:04:01Z,3
2019-09-14T03:04:47Z,3
2019-09-14T03:13:17Z,3
2019-09-14T03:20:40Z,3
2019-09-14T03:21:30Z,3
2019-09-14T03:22:37Z,3
2019-09-14T03:24:11Z,3
2019-09-14T03:29:37Z,3
2019-09-14T03:30:24Z,3
2019-09-14T03:31:51Z,3
2019-09-14T03:38:06Z,3
2019-09-14T03:39:37Z,3
2019-09-14T03:41:51Z,3
2019-09-14T03:43:38Z,3
2019-09-14T03:46:20Z,3
2019-09-14T03:47:10Z,3
2019-09-14T03:48:36Z,1
2019-09-14T03:49:10Z,3
2019-09-14T03:49:58Z,3
2019-09-14T03:50:31Z,3
2019-09-14T03:51:32Z,3
2019-09-14T03:55:45Z,2
2019-09-14T03:57:32Z,3
2019-09-14T04:07:33Z,3
2019-09-14T04:08:02Z,3
2019-09-14T04:08:56Z,3
2019-09-14T04:10:30Z,3
2019-09-14T04:12:51Z,3
2019-09-14T04:14:05Z,3
2019-09-14T04:16:05Z,3
2019-09-14T04:18:10Z,3
2019-09-14T04:24:29Z,3
2019-09-14T04:54:36Z,3
2019-09-14T05:03:35Z,3
2019-09-14T05:12:43Z,3
2019-09-14T05:21:34Z,1
2019-09-14T05:21:46Z,3
2019-09-14T05:29:05Z,2
2019-09-14T05:29:13Z,3
2019-09-14T05:30:49Z,3
2019-09-14T05:31:21Z,3
2019-09-14T05:31:54Z,3
2019-09-14T05:33:55Z,3
2019-09-14T05:35:14Z,3
2019-09-14T05:39:43Z,3
2019-09-14T05:42:25Z,3
2019-09-14T05:43:10Z,3
2019-09-14T05:43:36Z,3
2019-09-14T05:45:55Z,3
2019-09-14T05:50:29Z,3
2019-09-14T05:56:17Z,3
2019-09-14T05:57:42Z,3
2019-09-14T06:02:57Z,3
2019-09-14T06:03:51Z,3
2019-09-14T06:04:56Z,3
2019-09-14T06:05:20Z,3
2019-09-14T06:07:17Z,3
2019-09-14T06:08:56Z,3
2019-09-14T06:10:28Z,3
2019-09-14T06:17:20Z,3
2019-09-14T06:22:36Z,3
2019-09-14T06:26:40Z,3
2019-09-14T06:27:47Z,3
2019-09-14T06:29:41Z,3
2019-09-14T06:32:51Z,3
2019-09-14T06:36:31Z,3
2019-09-14T07:03:17Z,2
2019-09-14T07:05:08Z,3
2019-09-14T07:09:29Z,3
2019-09-14T07:17:37Z,3
2019-09-14T07:18:28Z,3
2019-09-14T07:20:11Z,3
2019-09-14T07:22:43Z,3
2019-09-14T07:43:33Z,3
2019-09-14T07:52:05Z,3
2019-09-14T07:52:43Z,3
2019-09-14T07:54:41Z,3
2019-09-14T07:55:30Z,3
2019-09-14T08:00:26Z,3
2019-09-14T08:16:23Z,3
2019-09-14T08:21:05Z,3
2019-09-14T08:23:15Z,3
2019-09-14T08:27:29Z,3
2019-09-14T08:29:14Z,1
2019-09-14T08:34:38Z,3
2019-09-14T08:35:21Z,3
2019-09-14T08:36:15Z,3
2019-09-14T08:38:05Z,2
2019-09-14T08:39:42Z,3
2019-09-14T08:41:11Z,3
2019-09-14T08:47:22Z,3
2019-09-14T08:50:12Z,3
2019-09-14T08:50:41Z,3
2019-09-14T09:18:57Z,3
2019-09-14T09:20:56Z,3
2019-09-14T09:21:07Z,2
2019-09-14T09:21:54Z,3
2019-09-14T09:23:22Z,3
2019-09-14T09:23:25Z,1
2019-09-14T09:24:17Z,3
2019-09-14T09:25:37Z,1
2019-09-14T09:25:55Z,3
2019-09-14T09:27:42Z,3
2019-09-14T09:28:08Z,3
2019-09-14T09:31:17Z,3
2019-09-14T09:31:34Z,1
2019-09-14T09:32:16Z,1
2019-09-14T09:32:46Z,1
2019-09-14T09:37:49Z,3
2019-09-14T09:40:08Z,3
2019-09-14T09:40:25Z,2
2019-09-14T09:42:41Z,3
2019-09-14T09:43:48Z,3
2019-09-14T09:44:37Z,3
2019-09-14T09:45:13Z,3
2019-09-14T09:45:15Z,1
2019-09-14T09:47:25Z,1
2019-09-14T09:47:55Z,1
2019-09-14T09:48:52Z,3
2019-09-14T09:50:46Z,3
2019-09-14T09:51:28Z,2
2019-09-14T09:52:50Z,1
2019-09-14T09:53:23Z,1
2019-09-14T09:56:11Z,1
2019-09-14T10:05:41Z,3
2019-09-14T10:06:41Z,3
2019-09-14T10:11:11Z,3
2019-09-14T10:12:53Z,3
2019-09-14T10:14:19Z,3
2019-09-14T10:16:25Z,3
2019-09-14T10:16:47Z,1
2019-09-14T10:17:45Z,3
2019-09-14T10:22:19Z,3
2019-09-14T10:28:20Z,3
2019-09-14T10:29:11Z,3
2019-09-14T10:30:52Z,3
2019-09-14T10:31:37Z,3
2019-09-14T10:34:06Z,3
2019-09-14T10:34:36Z,3
2019-09-14T10:35:40Z,1
2019-09-14T10:36:54Z,1
2019-09-14T10:40:14Z,1
2019-09-14T10:42:15Z,1
2019-09-14T10:44:32Z,1
2019-09-14T10:45:16Z,1
2019-09-14T10:46:17Z,1
2019-09-14T10:46:56Z,1
2019-09-14T10:47:17Z,3
2019-09-14T10:48:37Z,1
2019-09-14T10:49:20Z,2
2019-09-14T10:50:52Z,1
2019-09-14T10:54:20Z,1
2019-09-14T10:54:59Z,3
2019-09-14T10:56:15Z,3
2019-09-14T10:56:39Z,1
2019-09-14T10:57:54Z,3
2019-09-14T10:59:11Z,3
2019-09-14T11:02:58Z,3
2019-09-14T11:03:57Z,1
2019-09-14T11:07:25Z,1
2019-09-14T11:08:46Z,1
2019-09-14T11:09:44Z,1
2019-09-14T11:17:47Z,1
2019-09-14T11:19:21Z,2
2019-09-14T11:21:17Z,1
2019-09-14T11:22:03Z,1
2019-09-14T11:22:59Z,1
2019-09-14T11:24:18Z,1
2019-09-14T11:24:46Z,1
2019-09-14T11:25:23Z,2
2019-09-14T11:25:37Z,1
2019-09-14T11:25:55Z,2
2019-09-14T11:26:25Z,1
2019-09-14T11:26:28Z,2
2019-09-14T11:27:01Z,2
2019-09-14T11:28:05Z,2
2019-09-14T11:28:38Z,2
2019-09-14T11:31:02Z,2
2019-09-14T11:31:32Z,3
2019-09-14T11:32:50Z,3
2019-09-14T11:34:40Z,3
2019-09-14T11:35:01Z,1
2019-09-14T11:36:51Z,3
2019-09-14T11:37:19Z,2
2019-09-14T11:38:36Z,3
2019-09-14T11:38:59Z,2
2019-09-14T11:40:01Z,3
2019-09-14T11:43:32Z,1
2019-09-14T11:44:17Z,2
2019-09-14T11:45:26Z,3
2019-09-14T11:47:07Z,2
2019-09-14T11:47:30Z,3
2019-09-14T11:47:39Z,2
2019-09-14T11:48:17Z,2
2019-09-14T11:49:06Z,3
2019-09-14T11:49:37Z,3
2019-09-14T11:49:41Z,1
2019-09-14T11:50:02Z,3
2019-09-14T11:50:32Z,2
2019-09-14T11:54:40Z,3
2019-09-14T11:54:52Z,2
2019-09-14T11:55:23Z,3
2019-09-14T11:56:01Z,2
2019-09-14T11:56:39Z,2
2019-09-14T11:58:53Z,3
2019-09-14T11:59:21Z,1
2019-09-14T12:01:54Z,3
2019-09-14T12:02:36Z,3
2019-09-14T12:03:18Z,3
2019-09-14T12:03:32Z,2
2019-09-14T12:04:21Z,3
2019-09-14T12:04:57Z,3
2019-09-14T12:05:38Z,3
2019-09-14T12:06:12Z,3
2019-09-14T12:08:29Z,3
2019-09-14T12:09:47Z,3
2019-09-14T12:11:17Z,3
2019-09-14T12:11:59Z,1
2019-09-14T12:13:06Z,2
2019-09-14T12:14:07Z,2
2019-09-14T12:22:35Z,1
2019-09-14T12:28:34Z,3
2019-09-14T12:29:33Z,3
2019-09-14T12:31:10Z,3
2019-09-14T12:35:57Z,3
2019-09-14T12:37:51Z,3
2019-09-14T12:39:35Z,1
2019-09-14T12:40:06Z,1
2019-09-14T12:40:50Z,1
2019-09-14T12:42:07Z,1
2019-09-14T12:44:20Z,3
